2018-01-08,206376
2018-01-09,205383
2018-01-10,186427
2018-01-11,217098
2018-01-12,307851
2018-01-13,243635
2018-01-14,321394
2018-01-15,385717
2018-01-16,215620
2018-01-17,212768
2018-01-18,222055
2018-01-19,276508
2018-01-20,352183
2018-01-21,296276
2018-01-22,222058
2018-01-23,249474
2018-01-24,315324
2018-01-25,331647
2018-01-26,305076
2018-01-27,328270
2018-01-28,303145
2018-01-29,676995
2018-01-30,490365
2018-01-31,446740
2018-02-01,327784
2018-02-02,351610
2018-02-03,350580
2018-02-04,343191
2018-02-05,330560
2018-02-06,243635
2018-02-07,328701
2018-02-08,275475
2018-02-09,277669
2018-02-10,277403
2018-02-11,287618
2018-02-12,299531
2018-02-13,297991
2018-02-14,294826
2018-02-15,349086
2018-02-16,317575
2018-02-17,318671
2018-02-18,299353
2018-02-19,287799
2018-02-20,274536
2018-02-21,259208
2018-02-22,252906
2018-02-23,235781
2018-02-24,230186
2018-02-25,209097
2018-02-26,194066
2018-02-27,194845
2018-02-28,203533
2018-03-01,197111
2018-03-02,227989
2018-03-03,230741
2018-03-04,136976
2018-03-05,95116
2018-03-06,118778
2018-03-07,125401
2018-03-08,131005
2018-03-09,176355
2018-03-10,262424
2018-03-11,216314
2018-03-12,131953
2018-03-13,135145
2018-03-14,130749
2018-03-15,134597
2018-03-16,198849
2018-03-17,287235
2018-03-18,218672
2018-03-19,136983
2018-03-20,145125
2018-03-21,145587
2018-03-22,143281
2018-03-23,191671
2018-03-24,274952
2018-03-25,216860
2018-03-26,127995
2018-03-27,130318
2018-03-28,134486
2018-03-29,137080
2018-03-30,184507
2018-03-31,272414
2018-04-01,223622
2018-04-02,139775
2018-04-03,156054
2018-04-04,203704
2018-04-05,301725
2018-04-06,256361
2018-04-07,204912
2018-04-08,127527
2018-04-09,128747
2018-04-10,134426
2018-04-11,131321
2018-04-12,138969
2018-04-13,177070
2018-04-14,275726
2018-04-15,204968
2018-04-16,131449
2018-04-17,132925
2018-04-18,160550
2018-04-19,179298
2018-04-20,324196
2018-04-21,327056
2018-04-22,248763
2018-04-23,141121
2018-04-24,135758
2018-04-25,147354
2018-04-26,138789
2018-04-27,171649
2018-04-28,219485
2018-04-29,618649
2018-04-30,408608
2018-05-01,231563
2018-05-02,129949
2018-05-03,124448
2018-05-04,314052
2018-05-05,433425
